"player_api_id","num_appearences","num_leagues","player_name","overall_rating","gk_rating"
281554,43,1,"Joao Meira",69,46
281558,19,1,"Hernani",75,32
281560,19,1,"Tiago Caeiro",67,53
281628,54,1,"Pedro Santos",74,39
281679,9,1,"Oriol Rosell",70,41
281747,37,1,"Gerard Badia",66,47
281760,40,1,"Nicola Murru",71,20
281762,2,1,"Pietro Terracciano",65,246
281763,2,1,"Stefan Adrian Popescu",65,41
281840,67,1,"Filip Modelski",67,41
281844,9,1,"Patryk Wolanski",55,213
281847,34,1,"Christie Elliot",62,48
281861,16,1,"Kevin Boli",60,37
281862,8,1,"Evandro Brandao",64,33
281864,15,1,"Aldair",69,46
281936,8,1,"Kerim Frei Koyunlu",75,39
281974,6,1,"Petrus Boumal Mayega",57,38
281993,25,1,"Simmy Nwankwo",67,42
281999,14,2,"Brayan Perea",69,27
282009,19,1,"Vitor Goncalves",64,39
282011,1,1,"Daan Disveld",60,35
282012,63,1,"Dennis Praet",77,40
282015,1,1,"Ibrahim Obayomi",60,41
282059,1,1,"Luca Lezzerini",62,245
282060,25,2,"Matos",74,32
282168,46,2,"Daniel Dziwniel",63,40
282182,8,1,"Konstantinos Stafylidis",71,46
282251,5,1,"Gary Gardner",67,48
282253,58,1,"Michael O'Halloran",68,47
282274,33,1,"Alex Kacaniklic",71,42
282276,5,1,"Cauley Woodrow",63,55
282278,1,1,"Marcello Trotta",68,50
282281,41,1,"Denis Suarez",79,38
282284,3,2,"Joan Roman",71,43
282286,78,3,"Karim Rekik",72,46
282287,33,1,"Frederic Veseli",61,53
282292,1,1,"Michael Harriman",63,38
282295,21,1,"Daniel Redmond",62,45
282420,18,1,"Marios Oikonomou,18",75,12
282438,2,1,"Valerio Verre",67,41
282460,9,1,"Guillermo",68,33
282461,2,1,"Enric Saborit",66,40
282467,19,1,"Alvaro Vadillo",71,37
282470,39,3,"Alejandro Pozuelo",72,40
282471,1,1,"Carlos Clerc",64,49
282472,77,2,"Sergi Darder",76,36
282473,47,2,"Zouhair Feddal",75,44
282474,2,1,"Christian Alfonso",64,45
282475,18,1,"Christian Gomez",62,38
282529,55,1,"Roberto",70,43
282671,54,1,"Laurent Depoitre",76,43
282674,100,2,"Daniel Carvajal",82,52
282676,159,1,"Inigo Martinez",80,51
282678,73,1,"Ruben Pardo",77,39
282680,16,1,"Julian",73,298
282689,13,1,"Alex Menendez",68,35
282691,75,2,"Juan Bernat",79,48
282692,1,1,"Cristian Portu",72,53
282706,14,1,"Alessio Cragno",68,256
282713,84,1,"Fran Rico",75,42
282723,58,1,"Manuel Pucciarelli",73,31
282731,64,1,"Mario Rui",76,36
282770,101,1,"Mauro Icardi",80,30
282774,1,1,"Nicolas",63,251
282775,76,1,"Jorginho",79,42
286117,17,1,"Alhassane Keita",65,43
286119,62,1,"Jamie Vardy",79,47
286131,5,1,"Berkay Tolga Dabanli",67,30
287156,57,1,"Stephen O'Donnell",62,52
287223,2,1,"Joe Riley",62,36
287224,8,1,"Adama Ba",66,44
287226,1,1,"Cristian Lobato",66,42
287231,67,2,"Jairo",76,49
287232,44,1,"Derick Chuka Ogbu",66,30
287245,4,1,"Jean Deza",68,35
287333,7,1,"Anass Achahbar",69,46
287334,6,1,"Arsenio Valpoort",64,35
287337,21,1,"Filip Helander",73,41
287341,93,2,"Filip Starzynski",69,41
287353,1,1,"Jorge Orti",62,48
287645,1,1,"Menno Heerkes",60,45
287689,6,1,"Formose Mendy",62,40
287691,33,1,"Ivan Lopez",74,42
287894,90,1,"Loris Karius",80,317
287900,23,1,"Callum Tapping",57,45
288320,17,1,"Yann Songo'o",57,44
288328,10,1,"Michal Nalepa",64,36
288349,29,1,"Christian Santos",71,43
288406,2,1,"Alejandro Grimaldo Garcia",70,43
288591,1,1,"Riccardo Improta",66,41
288613,79,1,"Mattia De Sciglio",75,16
288622,22,1,"Boubacar Fofana",69,46
288783,25,1,"Yeltsin Tejeda",70,51
288784,25,2,"John Jairo Ruiz",65,41
288880,36,1,"Jack Butland",79,314
289118,1,1,"Marc McCallum",57,227
289119,5,1,"Piotr Witasik",53,43
289137,4,1,"Charlie Taylor",69,41
289140,15,1,"Isaac Kiese Thelin",67,47
289145,3,1,"Jack Hamilton",59,238
289155,40,1,"Lenny Nangis",71,45
289159,5,1,"Jak Alnwick",65,255
289178,63,1,"Ruben Jurado",67,42
289217,2,1,"David Moberg Karlsson",65,40
289222,37,3,"Uche Nwofor",65,43
289248,33,1,"Benito Raman",71,42
289250,30,2,"Alassane Tambe",66,42
289251,11,1,"Kalifa Coulibaly",69,45
289252,2,1,"Timothee Dieng",60,41
289257,1,1,"Rodrigo",67,272
289278,2,1,"Darwin Machis",67,41
289401,16,1,"Nivaldo",65,39
289441,58,1,"Jurgen Locadia",75,38
289472,81,1,"Munas Dabbur",74,48
289732,27,1,"Roman Buess",67,39
289817,6,1,"Kevin Stewart",62,38
289883,21,1,"Marvin Baudry",67,48
289884,67,1,"Jander",67,33
290018,5,1,"Henk Bos",60,44
290022,27,1,"Sanjin Prcic",66,44
290410,17,1,"Michael Keane",72,40
290411,9,2,"Ezekiel Fryers",65,45
290868,15,1,"Zhi-Gin Lam",67,47
291015,19,1,"Florian Hartherz",67,42
291106,13,1,"Mergim Brahimi",61,41
291107,1,1,"Daniel Soares Brites",57,38
291127,2,1,"Nick Bakker",62,33
291131,2,1,"Wilfried Zahibo",64,52
291219,59,1,"Islam Slimani",80,41
291425,45,2,"Jhon Cordoba",75,41
291620,4,1,"Bjarne Thoelke",65,53
291635,61,1,"Pedro Bigas",73,47
291642,14,1,"Lionel Zouma",63,53
291643,2,1,"Paul Nardi",72,268
291646,42,1,"Hachem Abbes",63,46
291655,15,1,"Norbert Gyomber",72,42
291854,4,1,"Curtis Good",63,37
291929,28,1,"Laurent Jans",66,46
291932,60,1,"Nir Bitton",72,35
292262,34,1,"Roque Mesa",73,35
292313,12,2,"Raul Jimenez",76,48
292454,6,1,"Levy Madinda",70,35
292461,8,1,"Marwan Mohsen",64,47
292462,72,3,"Mohamed Salah",80,48
292678,35,1,"Romain Saiss",75,40
292769,27,1,"Caner Cavlan",69,36
292771,5,1,"Mamadou Kone",67,45
292772,48,1,"Andre Biyogo Poko",71,53
292773,65,1,"Dico Koppers",67,44
292888,36,1,"Joseph Romeric Lopy",68,45
292978,24,1,"Somalia",72,33
293003,37,1,"Tristan Dingome",68,43
293074,40,2,"Luis Martins",71,42
293160,70,1,"Elseid Hysaj",77,40
293205,31,1,"Luca Antei",71,43
293235,53,1,"Achraf Lazaar",73,43
293360,19,1,"Fernando Lewis",62,45
293718,31,1,"Joeri de Kamps",64,44
293722,47,1,"Simon Tibbling",73,50
294003,29,1,"Luciano Dario Vietto",78,42
294252,16,1,"Birger Verstraete",64,50
294254,17,1,"Bjorn Engels",75,41
294256,50,1,"Levent Guelen",69,53
294407,5,1,"Ilija Ivic",54,41
294490,41,1,"Mariusz Stepinski",67,36
294545,22,1,"Osman Sow",66,42
294859,44,1,"Alassane Plea",75,58
294862,11,1,"Joseph Chalmers",54,40
294863,46,1,"Marcus Fraser",59,34
295060,1,1,"Daniel Potts",60,36
295068,17,1,"Thomas Reilly",58,35
295069,16,1,"Conor Townsend",65,43
295087,16,1,"Mitchell Paulissen",67,42
295198,10,1,"Eneko Satrustegui",63,31
295200,1,1,"Manuel Onwu",63,47
295212,1,1,"Dani Sotres",65,252
295217,2,1,"Goncalo Reyes",60,36
297556,1,1,"Ahmed Hegazy",65,37
297579,68,1,"Diego Rolan",77,35
298157,3,1,"Pablo Iniguez",71,45
298163,1,1,"Simon Falette",68,45
298243,6,1,"Tommaso Arrigoni",58,39
298327,2,1,"Igor Lichnovsky",68,51
298447,57,1,"Jamie Walker",68,48
298448,84,1,"Davy Klaassen",79,45
298449,22,1,"Lesley de Sa",66,44
298665,27,1,"Chuks Aneke",68,33
298822,3,1,"Jeremy Labor",61,39
298823,37,1,"Mitchell Weiser",72,47
298915,71,1,"Maximilian Arnold",77,40
298923,50,1,"Alexandru Maxim",76,36
298933,28,1,"Robin Propper",66,42
298940,5,1,"Josip Radosevic",65,37
298941,28,1,"Antonio Milic",68,37
299021,40,2,"Sebastian Steblecki",63,43
299024,2,1,"Leandro Kappel",63,34
299052,1,1,"Edson Rivera",64,51
299215,20,1,"Jesse Lingard",76,40
299358,23,1,"Mame Baba Thiam",71,45
299370,38,1,"Vincent Laurini",71,49
299374,16,1,"Antonio Di Gaudio",72,26
299380,30,1,"Dan Twardzik",59,231
299393,2,1,"Salvatore Andrea Molina",64,40
299411,33,2,"Mario Sampirisi",67,32
299510,1,1,"Dylan Ragolle",56,36
299514,102,1,"Ricardo van Rhijn",73,46
299572,77,1,"Terence Kongolo",75,49
299618,1,1,"Evan Melo",58,38
299653,4,1,"Alvaro Ampuero",60,35
299799,4,2,"Bryan Cristante",72,16
299879,1,1,"Alberto Brignoli",68,263
299886,8,1,"Kevin Lasagna",71,57
299981,1,1,"Pablo Mari Villar",67,46
299984,46,3,"Javier Manquillo",72,46
300045,43,2,"Yaya Banana",71,27
300236,8,1,"Emanuele Suagher",70,41
300401,7,1,"Wannes van Tricht",63,34
300527,10,1,"Fraser Mullen",55,29
300532,53,1,"Sergio Rico",77,309
300623,26,1,"Roberto Torres",70,45
300683,24,1,"Luca Rizzo",71,35
300916,68,1,"Joao Mario",80,39
300917,3,1,"Betinho",67,45
300918,24,1,"Ricardo Esgaio",71,44
300977,44,1,"Ibrahima Cisse",68,49
300978,34,2,"Dolly Menga",66,41
301023,41,1,"Armando Izzo",74,39
301167,7,1,"Mauro Caballero",68,44
301234,16,2,"Mehdi Abeid",70,47
301237,26,1,"Brad McKay",60,41
301241,52,1,"Ross Barbour",61,45
301456,82,2,"Jeison Murillo",79,46
301634,26,1,"Romeu Rocha",67,41
301804,26,1,"Ricardo",67,269
301805,69,1,"Pintassilgo",69,54
301807,49,2,"Wagner",69,46
301809,66,2,"Nabil Ghilas",73,37
301812,11,1,"Ricardo Andrade",66,259
302012,15,1,"Samuel Stanton",71,47
302079,44,1,"Yuya Kubo",70,48
302241,2,1,"Patrick Bamford",70,40
302372,59,1,"Lee Ashcroft",63,37
302583,4,1,"Minor Escoe",58,37
302696,19,1,"Kiko",64,38
302823,2,1,"Pape Diamanka",70,42
302911,11,2,"Aleksandar Bjelica",65,49
302912,21,1,"Garry Mendes Rodrigues",73,38
302985,3,1,"Abel Khaled",61,49
303025,8,1,"Kevin Mayi",66,35
303059,37,2,"Bertrand Traore",74,39
303088,9,1,"Roger",71,50
303089,25,1,"Alexy Bosetti",71,39
303139,18,1,"Baissama Sankoh",65,43
303155,33,1,"Koffi Djidji",72,31
303165,19,2,"Nathan Sinkala",63,37
303168,1,1,"Khassa Camara",60,37
303179,62,1,"Bryan Verboom",70,35
303202,3,1,"Nicolas Delporte",63,50
303206,4,1,"Hernan Hinostroza",65,39
303227,92,1,"Diego Galo",72,40
303334,33,2,"Mohamed Yattara",70,37
303339,54,1,"Sadio Mane",78,46
303343,39,1,"Christopher Johnston",65,41
303345,16,1,"Siam Ben Youssef",70,48
303355,1,1,"Florian Julien",54,44
303358,16,1,"Mehdi Zeffane",68,44
303359,14,1,"Amos Youga",69,35
303360,65,1,"Steeve Yago",68,46
303484,94,2,"Alejandro Galvez",73,38
303568,3,1,"Jeroen Lumu",64,39
303800,32,1,"Dominique Heintz",75,46
303824,80,2,"Memphis Depay",79,42
303899,28,1,"Tom Rogic",70,47
303905,54,1,"Dominik Kohr",72,37
303906,3,1,"Samed Yesil",64,35
303912,96,1,"Matthias Ginter",76,34
303913,123,1,"Oliver Sorg",74,38
303914,67,1,"Tobias Strobl",74,44
303919,2,1,"Jordan Pickford",71,295
303922,8,1,"Jordan Roberts",58,52
303926,71,1,"Luciano Slagveer",70,57
303929,21,1,"Jordy van Deelen",62,41
303935,9,1,"Juanto",64,49
303994,33,1,"Mart Lieder",63,44
303998,1,1,"Mats van Huijgevoort",62,43
303999,13,1,"Matthew Steenvoorden",63,40
304000,83,1,"Tonny Vilhena",75,48
304014,96,1,"Fernando Marcal",74,49
304017,3,1,"Christian Irobiso",63,45
304019,40,1,"Nuno Lopes",65,29
304022,1,1,"Thibaut Vion",65,35
304345,57,1,"Sead Kolasinac",74,41
304348,6,1,"Rani Khedira",67,44
304350,1,1,"Diacko Fofana",60,45
304353,53,1,"Kenny van der Weg",62,37
304355,2,1,"Odisseas Vlachodimos",64,255
304356,21,1,"Magique",64,36
304455,85,1,"Joel Veltman",78,36
304563,23,1,"Emmanuel Herrera",65,35
304668,54,1,"Sander van de Streek",68,45
304733,86,1,"Hakan Calhanoglu",79,41
304855,33,2,"Darko Jevtic",70,44
304856,75,2,"Pedro Henrique",75,46
304857,1,1,"Milos Bakrac",54,46
304860,68,2,"Michael Frey",67,51
305066,17,1,"Davide Mariani",55,35
305132,42,2,"Stefano Denswil",73,38
305214,8,1,"Tomislav Kis",64,35
305248,12,1,"Merveille Goblet",62,243
305712,2,1,"Matheuzinho",71,44
305827,28,1,"Marnick Vermijl",65,40
305831,27,1,"Terell Ondaan",67,39
305968,16,1,"Diego Lima",70,47
306062,12,1,"Alex Cooper",57,46
306068,1,1,"Nedim Sacirovic",52,56
306117,37,1,"Imoh Ezekiel",74,52
306128,65,2,"Ricardo Pereira",74,49
306158,9,1,"Aleksander Jagiello",61,34
306167,21,1,"Ze Luis",76,51
306174,58,1,"Tomasz Kedziora",69,38
306206,46,1,"Olivier Jaeckle",58,47
306239,12,1,"Toni Silva",65,46
306296,19,1,"Igor Bubnjic",72,44
306407,21,1,"Sebastian Cristoforo",72,55
306507,60,1,"Adam Pazio",64,50
306522,12,1,"Kamil Wlodyka",62,50
306523,7,1,"Mateusz Kwiatkowski",55,41
306631,26,1,"Mariusz Rybicki",56,47
306651,44,1,"Marvin Johnson",65,42
306655,5,1,"Joey Belterman",60,41
306721,3,1,"Luis Pedro",63,36
306731,51,1,"Kenneth Schuermans",67,51
306732,1,1,"Samir Ramizi",55,45
306735,74,1,"Abdelouahed Chakhsi",56,36
306913,2,1,"Baye Oumar Niasse",77,36
306990,6,1,"Stephane Badji",70,47
307015,3,1,"Cyriaque Rivieyran",66,43
307017,9,1,"Pierre-Yves Polomat",69,51
307021,77,2,"Emre Can",75,40
307069,26,1,"Cleber",74,42
307210,65,1,"Jonas Hector",78,46
307218,6,1,"Patrik Misak",59,46
307224,5,1,"Kevin Koubemba",64,42
307226,7,1,"El-Hadji Ba",57,46
307227,5,1,"Abdullah Al Hafith",63,38
307302,20,1,"Gerson Guimaraes",68,47
307436,4,1,"Junior Ponce",66,50
308088,17,1,"Lalaina Nomenjanahary",71,46
308236,2,1,"Andrew Wooten",69,45
308277,1,1,"Andrew Mitchell",57,37
308280,7,1,"Adam Duda",60,40
308309,97,1,"Dejan Janjatovic",65,48
308631,22,1,"Jacek Goralski",70,36
308842,5,1,"Dobrivoj Rusov",58,231
308843,28,1,"Rafidine Abdullah",68,37
308932,87,2,"Paul Dummett",69,48
308936,5,1,"David Wilson",52,43
309050,74,1,"Dariusz Trela",63,243
309052,6,1,"Wojciech Lisowski",59,45
309083,26,1,"Frank Acheampong",73,48
309328,2,1,"Milan Skriniar",65,45
309334,69,1,"Saul Niguez",79,44
309348,36,1,"Michal Maslowski",68,53
309496,31,1,"Jin-Su Kim",74,34
309505,31,2,"Amin Younes",76,50
309537,24,1,"Deivid",72,54
309539,1,1,"Federico Ricci",68,34
309682,2,1,"Martin Bukata",60,38
309726,40,1,"Andrea Belotti",75,40
309868,53,1,"Jakub Kowalski",59,51
309869,6,1,"Mateusz Szwoch",61,40
309890,52,1,"Krzysztof Danielewicz",57,45
309892,6,1,"Damian Jakubik",54,48
309900,28,1,"Jakub Czerwinski",67,43
309943,14,1,"Patryk Fryc",61,43
310192,19,1,"Veljko Batrovic",58,40
310199,3,2,"Mikel Agu",66,51
310346,19,1,"Adam Cummins",59,36
310355,21,1,"Fabian Holland",70,47
310374,1,1,"Euan Murray",52,33
310505,2,1,"Jordy Croux",61,44
310659,2,1,"Marcis Oss",56,34
310836,15,1,"Pierrick Capelle",69,53
311003,9,1,"Louis Poggi",67,39
311008,28,1,"Nicolas Verdier",68,49
311009,34,1,"Clement Maury",70,288
311111,5,1,"Cofie Bekoe",63,33
312561,2,1,"Cedric Badjeck",60,38
312585,56,1,"Alan Uryga",61,45
312765,16,1,"Jack Grealish",71,40
312791,30,1,"Yoell van Nieff",65,33
313668,7,1,"Modou Barrow",69,44
313825,2,1,"Baard Finne",67,43
314399,14,1,"Christopher Kane",60,50
314409,15,1,"Lewis Longridge",62,43
314605,93,2,"Alberto Moreno",77,44
314820,4,1,"Quique Rivero",62,37
314947,7,1,"Roberto Correa",67,43
314966,3,1,"Armin Cerimagic",62,35
315036,10,1,"Cassio Magalhaes",61,39
315058,2,1,"Melker Hallberg",67,30
315227,3,1,"Moises Garcia",64,40
315459,23,1,"Felipe Gedoz",73,44
315460,14,1,"Gaston Silva",70,42
315793,17,1,"Patryk Stepinski",51,32
315888,22,1,"Cameron Smith",63,37
315903,1,1,"Senad Karahmet",62,46
315949,1,1,"Paul Grant",54,205
316688,16,1,"Brendon Galloway",66,39
316695,5,1,"Jude Winchester",54,44
316771,39,2,"Oliver Torres",78,35
317062,50,1,"Adrien Thomasson",73,46
317156,59,1,"Alfred Duncan",73,30
317277,2,1,"Daniel Bujok",54,41
317408,2,1,"Joseph Barbato",58,43
317544,2,1,"Lawrence Shankland",57,46
317565,2,1,"Alexander Corryn",63,35
317567,1,1,"Hugo Fraile Martinez",66,54
317569,19,1,"Nono",68,48
317580,61,1,"Miguel Rodrigues",69,57
317717,47,1,"Ogenyi Onazi",75,43
317771,13,1,"Jonathan Cristian Silva",73,38
317775,12,1,"Emanuel Insua",73,40
317822,14,1,"Carlos Gruezo",70,45
317932,4,1,"Baptiste Aloe",66,45
317937,8,1,"Fabien Boyer",60,49
318493,60,1,"Sean Kelly",60,39
318526,33,2,"Ruben Vezo",76,41
318535,7,1,"Constantin Nica",63,41
318605,26,1,"Ryan Gauld",72,55
318615,22,1,"Leandro Trossard",70,33
318618,1,1,"Mattia Maggio",60,47
318656,3,1,"Amadou Soukouna",59,27
318809,55,1,"Sam Larsson",74,44
319055,4,1,"Chuli",71,46
319300,69,2,"N'Golo Kante",79,39
319631,16,1,"Joaquin Correa",71,33
319787,6,1,"Romario",65,44
319822,27,1,"Yassine Benzia",69,45
319975,45,2,"Filipe Augusto",73,44
320183,39,1,"Marco Buerki",56,39
320184,55,1,"Leonardo Bertone",65,38
320187,1,1,"Andres Malloth",52,200
320614,13,1,"Maurides",69,46
320672,2,1,"Younes Namli",67,49
320686,7,1,"Matheus Doria",75,45
321020,9,1,"Dan Mori",65,48
321587,2,1,"Victor Andrade",73,43
321970,35,3,"Reuben Gabriel",66,47
322354,27,1,"Patrick",67,45
323380,19,1,"Matheus",70,33
323385,5,1,"Adrian Ricardo Centurion",72,32
323438,21,1,"Fredy Hinestroza",72,44
324578,12,1,"Rodrigo De Paul",76,43
324910,58,2,"Abdul Rahman Baba",77,38
325916,74,1,"Paulo Dybala",81,41
330458,11,1,"Mirko Salvi",61,244
331528,42,1,"Eric Durm",77,48
331542,20,1,"Jonas Hofmann",76,36
331625,7,1,"Ronny Marcos",65,43
335436,33,1,"Jerome Gondorf",72,43
335606,6,1,"Erick Pulgar",68,49
338295,1,1,"Kevin Gissi",53,35
338299,1,1,"David von Ballmoos",50,193
338979,3,1,"Peter Sladek",62,58
339260,7,1,"Rodgers Kola",64,44
339990,29,1,"Saleh Gomaa",73,49
339992,69,2,"Mohamed Elneny",73,48
340014,10,1,"Toni Gorupec",69,45
340790,12,1,"Domen Crnigoj",60,44
343748,41,1,"Leon Goretzka",77,43
343757,2,1,"Marvin Ducksch",66,47
343797,1,1,"Hendrick Zuck",67,35
345905,25,1,"Joao Schimdt",68,38
346000,3,1,"Douglas Santos",73,47
346004,14,2,"Lucas Silva",74,38
346111,37,1,"Bruno Godeau",66,37
346114,66,1,"Koen Van Langendonck",67,268
346142,66,1,"Thomas Foket",72,40
346379,5,1,"Mauricio Cuero",72,54
346651,35,1,"Frederic Gounongbe",70,43
348408,46,1,"Birama Toure",72,35
350472,2,1,"Kevin Mbabu",54,42
350634,36,1,"Ondrej Duda",72,52
350986,26,1,"Wilfried Kanon",72,46
351055,4,1,"Florin Bejan",60,41
351063,1,1,"Aurelian Chitu",67,40
351127,14,1,"Sebastian Mladen",64,36
351860,48,2,"Aleksandar Mitrovic",76,38
351875,21,1,"Hicham Faik",68,43
351897,4,1,"Oebele Schokker",61,47
351898,36,1,"Mark Diemers",67,46
351939,13,1,"Karim Tarfi",66,45
351999,59,1,"Wouter Weghorst",68,51
352003,30,1,"Warner Hahn",73,289
352023,59,1,"Deniz Tueruec",70,51
352358,29,1,"Brandley Kuwas",68,47
352365,40,1,"Mickey van der Hart",66,272
352366,81,1,"Mitchell Dijks",74,47
352392,73,1,"Timo Letschert",74,46
352394,43,1,"Elson Hooi",67,44
352395,6,1,"Marcel Stutter",60,43
352402,9,1,"Menno Koch",68,41
352404,77,1,"Yassine Ayoub",73,43
352408,1,1,"Denzel Slager",61,45
352833,40,1,"Maxime Poundje",72,45
352842,6,1,"Iheb M'barki",66,34
352860,46,1,"Mouez Hassen",71,280
352879,54,1,"Adrien Rabiot",77,43
352887,71,2,"Abdoulaye Doucoure",73,53
352888,15,1,"Axel N'Gando",69,46
352943,34,1,"Jordan Adeoti",70,39
352968,47,1,"Sebastien Haller",76,34
352994,94,1,"Raphael Guerreiro",75,33
354175,24,1,"Sandy Walsh",67,42
354467,63,2,"Yannick Ferreira-Carrasco",80,40
354472,8,1,"Yrondu Musavu-King",69,42
354475,3,1,"Fabien Tchenkoua",64,41
354482,3,1,"Mory Kone",62,42
354485,5,1,"Michael Jordan N'Kololo",66,46
354491,22,1,"Khalid Boutaib",67,39
354494,27,1,"Siebe Schrijvers",69,40
354495,30,2,"Junior Malanda-Adje",73,36
354519,39,1,"Antonio Reguero Chapinal",61,238
354535,2,1,"Matthew Cooper",56,36
354786,45,1,"James Craigen",58,41
354792,2,1,"Daryll Meggatt",53,46
355101,2,1,"Marcin Trojanowski",52,36
355347,28,2,"Lukas Raeder",67,269
355349,2,1,"Ivan Paurevic",69,59
355356,13,1,"Marc-Oliver Kempf",71,43
355357,48,1,"Marc Stendera",75,46
355358,60,1,"Christian Guenter",72,46
355362,3,1,"Thomas Pledl",66,39
355363,3,1,"Ilir Azemi",67,36
355434,9,1,"Dariusz Formella",64,49
355713,2,1,"Johnny Vidales",64,26
355739,81,1,"Callum Paterson",67,49
355740,2,1,"Conor Pepper",55,41
355744,57,1,"Darian MacKinnon",57,4
355874,57,1,"Idrissa Mandiang",69,41
355901,64,1,"Morgan Sanson",77,50
356068,30,1,"Fernando Ferreira",68,40
356069,61,1,"Sturgeon",74,49
356076,10,1,"Kay",66,42
356378,2,2,"Luka Djordjevic",68,49
356400,20,1,"Dale Carrick",57,38
356403,39,1,"Zaine Francis-Angol",57,48
356404,1,1,"Steven Hetherington",51,47
356406,76,1,"John McGinn",65,43
356960,4,1,"Santiago Montoya",73,50
357080,28,1,"Lucas Ariel Ocampos",74,42
357220,1,1,"Benjamin-Kantie Karamoko",63,36
357223,10,1,"Jean-David Beauguel",64,40
357230,20,1,"Giovanni Korte",66,39
357288,13,1,"Dariusz Zjawinski",58,43
357302,34,1,"Pawel Baranowski",62,44
357348,13,1,"Dominik Kun",60,44
357880,53,2,"Andrew Robertson",73,39
357881,30,1,"Adama Soumaoro",68,48
358127,74,1,"Leo Baptistao",78,38
358138,32,1,"Ruben Duarte",70,46
358142,3,1,"Antonio Cotan",67,44
358148,43,1,"Sergi Gomez",73,45
358149,6,1,"Patric",68,49
358155,49,1,"Daniele Rugani",78,25
358156,35,1,"Joel Untersee",60,15
358221,1,1,"Pedro Lemos",59,35
358289,52,2,"Carles Gil",74,46
358339,24,1,"David Simon",74,38
358713,20,1,"Vitor Bruno",65,39
358759,14,2,"Marko Bakic",66,45
358937,8,1,"Dimitrios Pelkas",71,52
359188,90,1,"Fabinho",78,34
359189,1,1,"Cristian Benavente",63,40
359190,17,1,"Jose Rodriguez",74,44
359191,20,1,"Omar Mascarell",71,37
359193,40,1,"Lucas Vazquez",78,41
359194,32,1,"Quini",56,109
359197,25,1,"Denis Cheryshev",79,36
359202,5,1,"Levent Aycicek",67,51
359378,31,1,"Thibault Peyre",66,43
359461,17,1,"Mimoun Mahi",70,44
360108,1,1,"Ben Greenhalgh",49,44
360156,4,1,"Florent Zitte",58,42
360166,15,1,"Opa Nguette",69,38
360509,37,1,"Cleyton",68,37
360510,28,1,"Salim Cisse",68,46
360559,94,1,"Hakim Ziyech",78,40
360560,47,2,"Oussama Tannane",72,34
360918,108,1,"Johny",76,38
361013,1,1,"Mamadou Ba",63,256
361055,31,1,"Avto",64,46
361307,11,1,"Luis Gustavo",67,44
361311,28,1,"Minhoca",72,41
361314,1,1,"Rafael Veloso",61,244
361315,82,2,"Eric Dier",76,42
361316,2,1,"Fabris Fokobo",68,47
361320,43,1,"Nii Plange",69,38
361321,41,1,"Iuri Medeiros",75,36
361322,25,2,"Bruma",76,41
361326,13,1,"Tobias Figueiredo",73,39
361334,2,1,"Konrad Jalocha",54,216
361337,27,1,"Luis Aurelio",69,51
361340,3,1,"Cristian Amado",67,51
361341,32,1,"Dyego Sousa",69,35
361371,4,1,"Bruninho",64,36
361377,12,1,"Paulinho",62,44
361379,84,1,"Frederico Venancio",72,44
361380,27,1,"Luan",65,26
361403,61,1,"Karol Linetty",73,39
361661,11,1,"Wojciech Zyska",54,43
361700,15,1,"Goncalo Silva",65,45
361710,83,2,"Aderlan Santos",80,46
361711,44,1,"Afonso",74,40
361712,29,1,"Adam Dzwigala",60,48
361714,79,1,"Maciej Gajos",71,33
361717,30,1,"Rui Silva",67,266
361718,16,1,"Nuno Campos",64,53
361721,9,1,"Victor Nikiema",60,50
361723,99,1,"Helder Lopes",72,49
361735,1,1,"Diogo Coelho",57,36
361736,35,1,"Ricardo Valente",71,46
361742,5,1,"Edgar Abreu",62,49
361747,27,1,"Lucas Joao",69,46
361749,19,1,"Tomas Dabo",67,45
361751,36,1,"Fabio Cardoso",71,49
361752,1,1,"Piqueti",64,47
361757,31,2,"Joao Cancelo",75,52
361760,21,1,"Antonio Xavier",69,47
361763,52,1,"Bruno Gaspar",72,35
361764,3,1,"Jaime Poulson",63,34
361768,53,1,"Cafu",72,45
361770,65,2,"Andre Gomes",80,37
361778,56,1,"Diego Lopes",72,44
361790,15,1,"Helder Costa",69,43
361792,37,3,"Ivan Cavaleiro",76,49
361793,2,1,"Slimane Sissoko",64,49
361946,4,1,"Dario Del Fabro",67,12
362110,1,1,"Souleymane Doukara",66,46
362113,58,1,"Marco Benassi",75,38
362114,2,1,"Simone Pasa",59,43
362115,33,1,"Ibrahima Mbaye",68,32
362119,1,1,"Luca Garritano",67,45
362120,26,1,"Danilo Cataldi",73,42
362121,14,1,"Edoardo Goldaniga",70,49
362187,12,1,"Floriano Vanzo",62,40
362194,19,2,"Nicolas Lopez",74,38
362195,70,1,"Alessio Romagnoli",76,43
362198,24,1,"Eder Citadin Martins",79,42
362205,17,1,"Willyan",68,43
362212,46,1,"Piotr Zielinski",74,38
362254,51,1,"Sebastian Rudol",64,52
362261,70,1,"Babanco",71,40
362661,21,1,"Joao Costa,21",71,34
362665,70,1,"Paulinho",70,39
362694,77,1,"Luke Shaw",78,39
362711,42,1,"Gerso Fernandes",74,38
362855,31,1,"Ramon Azeez",68,42
363325,4,1,"Jim Fenlon",58,37
363333,28,1,"Dele Alli",77,34
363334,50,1,"Krystian Nowak",62,43
363340,27,1,"Dwight Gayle",71,39
